,q_bid,start_time,qmtp,is_bid,p_bid,meter_id,e,end_time,rate_id,mode_dispatch,mode_market,meter_interval_id
2142,0.0,2021-09-20T18:29:03,0.094,True,0.0,1,0.00783333,2021-09-20T18:30:03,1,0.0,0.0,2143
2143,0.0,2021-09-20T18:34:04,0.073,True,0.0,1,0.00608333,2021-09-20T18:35:04,1,0.0,0.0,2144
2144,0.0,2021-09-20T18:39:05,0.048,True,0.0,1,0.004,2021-09-20T18:40:05,1,0.0,0.0,2145
2145,0.0,2021-09-20T18:44:05,0.037,True,0.0,1,0.00308333,2021-09-20T18:45:05,1,0.0,0.0,2146
2146,0.0,2021-09-20T18:49:06,0.026,True,0.0,1,0.00216667,2021-09-20T18:50:06,1,0.0,0.0,2147
2147,0.0,2021-09-20T18:54:07,0.017,True,0.0,1,0.00141667,2021-09-20T18:55:07,1,0.0,0.0,2148
2148,0.0,2021-09-20T19:04:08,0.0,True,0.0,1,0.0,2021-09-20T19:05:08,1,0.0,0.0,2149
2149,0.0,2021-09-20T19:09:09,0.0,True,0.0,1,0.0,2021-09-20T19:10:09,1,0.0,0.0,2150
2150,0.0,2021-09-20T19:14:10,0.0,True,0.0,1,0.0,2021-09-20T19:15:10,1,0.0,0.0,2151
2151,0.0,2021-09-20T19:19:00,0.0,True,0.0,1,0.0,2021-09-20T19:20:00,1,0.0,0.0,2152
2152,0.0,2021-09-20T19:24:01,0.0,True,0.0,1,0.0,2021-09-20T19:25:01,1,0.0,0.0,2153
2153,0.0,2021-09-20T19:29:02,0.0,True,0.0,1,0.0,2021-09-20T19:30:02,1,0.0,0.0,2154
2154,0.0,2021-09-20T19:34:02,0.0,True,0.0,1,0.0,2021-09-20T19:35:02,1,0.0,0.0,2155
2155,0.0,2021-09-20T19:39:03,0.0,True,0.0,1,0.0,2021-09-20T19:40:03,1,0.0,0.0,2156
2156,0.0,2021-09-20T19:44:04,0.0,True,0.0,1,0.0,2021-09-20T19:45:04,1,0.0,0.0,2157
2157,0.0,2021-09-20T19:49:04,0.0,True,0.0,1,0.0,2021-09-20T19:50:04,1,0.0,0.0,2158
2158,0.0,2021-09-20T19:54:05,0.0,True,0.0,1,0.0,2021-09-20T19:55:05,1,0.0,0.0,2159
2159,0.0,2021-09-20T20:04:06,0.0,True,0.0,1,0.0,2021-09-20T20:05:06,1,0.0,0.0,2160
2160,0.0,2021-09-20T20:09:07,0.0,True,0.0,1,0.0,2021-09-20T20:10:07,1,0.0,0.0,2161
2161,0.0,2021-09-20T20:14:07,0.0,True,0.0,1,0.0,2021-09-20T20:15:07,1,0.0,0.0,2162
2162,0.0,2021-09-20T20:19:09,0.0,True,0.0,1,0.0,2021-09-20T20:20:09,1,0.0,0.0,2163
2163,0.0,2021-09-20T20:24:09,0.0,True,0.0,1,0.0,2021-09-20T20:25:09,1,0.0,0.0,2164
2164,0.0,2021-09-20T20:29:00,0.0,True,0.0,1,0.0,2021-09-20T20:30:00,1,0.0,0.0,2165
2165,0.0,2021-09-20T20:34:01,0.0,True,0.0,1,0.0,2021-09-20T20:35:01,1,0.0,0.0,2166
2166,0.0,2021-09-20T20:39:01,0.0,True,0.0,1,0.0,2021-09-20T20:40:01,1,0.0,0.0,2167
2167,0.0,2021-09-20T20:44:02,0.0,True,0.0,1,0.0,2021-09-20T20:45:02,1,0.0,0.0,2168
2168,0.0,2021-09-20T20:49:03,0.0,True,0.0,1,0.0,2021-09-20T20:50:03,1,0.0,0.0,2169
2169,0.0,2021-09-20T20:54:03,0.0,True,0.0,1,0.0,2021-09-20T20:55:03,1,0.0,0.0,2170
2170,0.0,2021-09-20T21:04:04,0.0,True,0.0,1,0.0,2021-09-20T21:05:04,1,0.0,0.0,2171
2171,0.0,2021-09-20T21:09:05,0.0,True,0.0,1,0.0,2021-09-20T21:10:05,1,0.0,0.0,2172
2172,0.0,2021-09-20T21:14:06,0.0,True,0.0,1,0.0,2021-09-20T21:15:06,1,0.0,0.0,2173
2173,0.0,2021-09-20T21:19:06,0.0,True,0.0,1,0.0,2021-09-20T21:20:06,1,0.0,0.0,2174
2174,0.0,2021-09-20T21:24:07,0.0,True,0.0,1,0.0,2021-09-20T21:25:07,1,0.0,0.0,2175
2175,0.0,2021-09-20T21:29:08,0.0,True,0.0,1,0.0,2021-09-20T21:30:08,1,0.0,0.0,2176
2176,0.0,2021-09-20T21:34:09,0.0,True,0.0,1,0.0,2021-09-20T21:35:09,1,0.0,0.0,2177
2177,0.0,2021-09-20T21:39:10,0.0,True,0.0,1,0.0,2021-09-20T21:40:10,1,0.0,0.0,2178
2178,0.0,2021-09-20T21:44:01,0.0,True,0.0,1,0.0,2021-09-20T21:45:01,1,0.0,0.0,2179
2179,0.0,2021-09-20T21:49:01,0.0,True,0.0,1,0.0,2021-09-20T21:50:01,1,0.0,0.0,2180
2180,0.0,2021-09-20T21:54:02,0.0,True,0.0,1,0.0,2021-09-20T21:55:02,1,0.0,0.0,2181
2181,0.0,2021-09-20T22:04:03,0.0,True,0.0,1,0.0,2021-09-20T22:05:03,1,0.0,0.0,2182
2182,0.0,2021-09-20T22:09:03,0.0,True,0.0,1,0.0,2021-09-20T22:10:03,1,0.0,0.0,2183
2183,0.0,2021-09-20T22:14:04,0.0,True,0.0,1,0.0,2021-09-20T22:15:04,1,0.0,0.0,2184
2184,0.0,2021-09-20T22:19:05,0.0,True,0.0,1,0.0,2021-09-20T22:20:05,1,0.0,0.0,2185
2185,0.0,2021-09-20T22:24:06,0.0,True,0.0,1,0.0,2021-09-20T22:25:06,1,0.0,0.0,2186
2186,0.0,2021-09-20T22:29:06,0.0,True,0.0,1,0.0,2021-09-20T22:30:06,1,0.0,0.0,2187
2187,0.0,2021-09-20T22:34:07,0.0,True,0.0,1,0.0,2021-09-20T22:35:07,1,0.0,0.0,2188
2188,0.0,2021-09-20T22:44:08,0.0,True,0.0,1,0.0,2021-09-20T22:45:08,1,0.0,0.0,2189
2189,0.0,2021-09-20T22:49:09,0.0,True,0.0,1,0.0,2021-09-20T22:50:09,1,0.0,0.0,2190
2190,0.0,2021-09-20T22:54:00,0.0,True,0.0,1,0.0,2021-09-20T22:55:00,1,0.0,0.0,2191
2191,0.0,2021-09-20T23:04:01,0.0,True,0.0,1,0.0,2021-09-20T23:05:01,1,0.0,0.0,2192
2192,0.0,2021-09-20T23:09:02,0.0,True,0.0,1,0.0,2021-09-20T23:10:02,1,0.0,0.0,2193
2193,0.0,2021-09-20T23:14:02,0.0,True,0.0,1,0.0,2021-09-20T23:15:02,1,0.0,0.0,2194
2194,0.0,2021-09-20T23:19:03,0.0,True,0.0,1,0.0,2021-09-20T23:20:03,1,0.0,0.0,2195
2195,0.0,2021-09-20T23:24:04,0.0,True,0.0,1,0.0,2021-09-20T23:25:04,1,0.0,0.0,2196
2196,0.0,2021-09-20T23:29:04,0.0,True,0.0,1,0.0,2021-09-20T23:30:04,1,0.0,0.0,2197
2197,0.0,2021-09-20T23:34:05,0.0,True,0.0,1,0.0,2021-09-20T23:35:05,1,0.0,0.0,2198
2198,0.0,2021-09-20T23:39:06,0.0,True,0.0,1,0.0,2021-09-20T23:40:06,1,0.0,0.0,2199
2199,0.0,2021-09-20T23:44:06,0.0,True,0.0,1,0.0,2021-09-20T23:45:06,1,0.0,0.0,2200
2200,0.0,2021-09-20T23:49:07,0.0,True,0.0,1,0.0,2021-09-20T23:50:07,1,0.0,0.0,2201
2201,0.0,2021-09-20T23:54:08,0.0,True,0.0,1,0.0,2021-09-20T23:55:08,1,0.0,0.0,2202
2202,0.0,2021-09-21T00:09:10,0.0,True,0.0,1,0.0,2021-09-21T00:10:10,1,0.0,0.0,2203
2203,0.0,2021-09-21T00:14:01,0.0,True,0.0,1,0.0,2021-09-21T00:15:01,1,0.0,0.0,2204
2204,0.0,2021-09-21T00:19:01,0.0,True,0.0,1,0.0,2021-09-21T00:20:01,1,0.0,0.0,2205
2205,0.0,2021-09-21T00:24:02,0.0,True,0.0,1,0.0,2021-09-21T00:25:02,1,0.0,0.0,2206
2206,0.0,2021-09-21T00:29:03,0.0,True,0.0,1,0.0,2021-09-21T00:30:03,1,0.0,0.0,2207
2207,0.0,2021-09-21T00:34:03,0.0,True,0.0,1,0.0,2021-09-21T00:35:03,1,0.0,0.0,2208
2208,0.0,2021-09-21T00:39:04,0.0,True,0.0,1,0.0,2021-09-21T00:40:04,1,0.0,0.0,2209
2209,0.0,2021-09-21T00:44:05,0.0,True,0.0,1,0.0,2021-09-21T00:45:05,1,0.0,0.0,2210
2210,0.0,2021-09-21T00:49:05,0.0,True,0.0,1,0.0,2021-09-21T00:50:05,1,0.0,0.0,2211
2211,0.0,2021-09-21T00:54:06,0.0,True,0.0,1,0.0,2021-09-21T00:55:06,1,0.0,0.0,2212
2212,0.0,2021-09-21T01:04:07,0.0,True,0.0,1,0.0,2021-09-21T01:05:07,1,0.0,0.0,2213
2213,0.0,2021-09-21T01:09:08,0.0,True,0.0,1,0.0,2021-09-21T01:10:08,1,0.0,0.0,2214
2214,0.0,2021-09-21T01:14:09,0.0,True,0.0,1,0.0,2021-09-21T01:15:09,1,0.0,0.0,2215
2215,0.0,2021-09-21T01:19:10,0.0,True,0.0,1,0.0,2021-09-21T01:20:10,1,0.0,0.0,2216
2216,0.0,2021-09-21T01:24:00,0.0,True,0.0,1,0.0,2021-09-21T01:25:00,1,0.0,0.0,2217
2217,0.0,2021-09-21T01:29:01,0.0,True,0.0,1,0.0,2021-09-21T01:30:01,1,0.0,0.0,2218
2218,0.0,2021-09-21T01:34:02,0.0,True,0.0,1,0.0,2021-09-21T01:35:02,1,0.0,0.0,2219
2219,0.0,2021-09-21T01:39:02,0.0,True,0.0,1,0.0,2021-09-21T01:40:02,1,0.0,0.0,2220
2220,0.0,2021-09-21T01:44:03,0.0,True,0.0,1,0.0,2021-09-21T01:45:03,1,0.0,0.0,2221
2221,0.0,2021-09-21T01:49:04,0.0,True,0.0,1,0.0,2021-09-21T01:50:04,1,0.0,0.0,2222
2222,0.0,2021-09-21T01:54:04,0.0,True,0.0,1,0.0,2021-09-21T01:55:04,1,0.0,0.0,2223
2223,0.0,2021-09-21T02:04:05,0.0,True,0.0,1,0.0,2021-09-21T02:05:05,1,0.0,0.0,2224
2224,0.0,2021-09-21T02:09:06,0.0,True,0.0,1,0.0,2021-09-21T02:10:06,1,0.0,0.0,2225
2225,0.0,2021-09-21T02:14:07,0.0,True,0.0,1,0.0,2021-09-21T02:15:07,1,0.0,0.0,2226
2226,0.0,2021-09-21T02:19:07,0.0,True,0.0,1,0.0,2021-09-21T02:20:07,1,0.0,0.0,2227
2227,0.0,2021-09-21T02:24:08,0.0,True,0.0,1,0.0,2021-09-21T02:25:08,1,0.0,0.0,2228
2228,0.0,2021-09-21T02:29:09,0.0,True,0.0,1,0.0,2021-09-21T02:30:09,1,0.0,0.0,2229
2229,0.0,2021-09-21T02:34:10,0.0,True,0.0,1,0.0,2021-09-21T02:35:10,1,0.0,0.0,2230
2230,0.0,2021-09-21T02:39:01,0.0,True,0.0,1,0.0,2021-09-21T02:40:01,1,0.0,0.0,2231
2231,0.0,2021-09-21T02:44:01,0.0,True,0.0,1,0.0,2021-09-21T02:45:01,1,0.0,0.0,2232
2232,0.0,2021-09-21T02:49:02,0.0,True,0.0,1,0.0,2021-09-21T02:50:02,1,0.0,0.0,2233
2233,0.0,2021-09-21T02:54:03,0.0,True,0.0,1,0.0,2021-09-21T02:55:03,1,0.0,0.0,2234
2234,0.0,2021-09-21T03:04:04,0.0,True,0.0,1,0.0,2021-09-21T03:05:04,1,0.0,0.0,2235
2235,0.0,2021-09-21T03:09:04,0.0,True,0.0,1,0.0,2021-09-21T03:10:04,1,0.0,0.0,2236
2236,0.0,2021-09-21T03:14:05,0.0,True,0.0,1,0.0,2021-09-21T03:15:05,1,0.0,0.0,2237
2237,0.0,2021-09-21T03:19:06,0.0,True,0.0,1,0.0,2021-09-21T03:20:06,1,0.0,0.0,2238
2238,0.0,2021-09-21T03:24:06,0.0,True,0.0,1,0.0,2021-09-21T03:25:06,1,0.0,0.0,2239
2239,0.0,2021-09-21T03:29:07,0.0,True,0.0,1,0.0,2021-09-21T03:30:07,1,0.0,0.0,2240
2240,0.0,2021-09-21T03:34:08,0.0,True,0.0,1,0.0,2021-09-21T03:35:08,1,0.0,0.0,2241
2241,0.0,2021-09-21T03:39:08,0.0,True,0.0,1,0.0,2021-09-21T03:40:08,1,0.0,0.0,2242
2242,0.0,2021-09-21T03:44:09,0.0,True,0.0,1,0.0,2021-09-21T03:45:09,1,0.0,0.0,2243
2243,0.0,2021-09-21T03:49:00,0.0,True,0.0,1,0.0,2021-09-21T03:50:00,1,0.0,0.0,2244
2244,0.0,2021-09-21T03:54:01,0.0,True,0.0,1,0.0,2021-09-21T03:55:01,1,0.0,0.0,2245
2245,0.0,2021-09-21T04:04:02,0.0,True,0.0,1,0.0,2021-09-21T04:05:02,1,0.0,0.0,2246
2246,0.0,2021-09-21T04:09:02,0.0,True,0.0,1,0.0,2021-09-21T04:10:02,1,0.0,0.0,2247
2247,0.0,2021-09-21T04:14:03,0.0,True,0.0,1,0.0,2021-09-21T04:15:03,1,0.0,0.0,2248
2248,0.0,2021-09-21T04:19:04,0.0,True,0.0,1,0.0,2021-09-21T04:20:04,1,0.0,0.0,2249
2249,0.0,2021-09-21T04:24:05,0.0,True,0.0,1,0.0,2021-09-21T04:25:05,1,0.0,0.0,2250
2250,0.0,2021-09-21T04:29:05,0.0,True,0.0,1,0.0,2021-09-21T04:30:05,1,0.0,0.0,2251
2251,0.0,2021-09-21T04:34:06,0.0,True,0.0,1,0.0,2021-09-21T04:35:06,1,0.0,0.0,2252
2252,0.0,2021-09-21T04:39:07,0.0,True,0.0,1,0.0,2021-09-21T04:40:07,1,0.0,0.0,2253
2253,0.0,2021-09-21T04:44:07,0.0,True,0.0,1,0.0,2021-09-21T04:45:07,1,0.0,0.0,2254
2254,0.0,2021-09-21T04:49:08,0.0,True,0.0,1,0.0,2021-09-21T04:50:08,1,0.0,0.0,2255
2255,0.0,2021-09-21T04:54:09,0.0,True,0.0,1,0.0,2021-09-21T04:55:09,1,0.0,0.0,2256
2256,0.0,2021-09-21T05:04:00,0.0,True,0.0,1,0.0,2021-09-21T05:05:00,1,0.0,0.0,2257
2257,0.0,2021-09-21T05:09:01,0.0,True,0.0,1,0.0,2021-09-21T05:10:01,1,0.0,0.0,2258
2258,0.0,2021-09-21T05:14:01,0.0,True,0.0,1,0.0,2021-09-21T05:15:01,1,0.0,0.0,2259
2259,0.0,2021-09-21T05:19:02,0.0,True,0.0,1,0.0,2021-09-21T05:20:02,1,0.0,0.0,2260
2260,0.0,2021-09-21T05:24:03,0.0,True,0.0,1,0.0,2021-09-21T05:25:03,1,0.0,0.0,2261
2261,0.0,2021-09-21T05:29:04,0.0,True,0.0,1,0.0,2021-09-21T05:30:04,1,0.0,0.0,2262
2262,0.0,2021-09-21T05:34:04,0.0,True,0.0,1,0.0,2021-09-21T05:35:04,1,0.0,0.0,2263
2263,0.0,2021-09-21T05:39:05,0.0,True,0.0,1,0.0,2021-09-21T05:40:05,1,0.0,0.0,2264
2264,0.0,2021-09-21T05:44:06,0.0,True,0.0,1,0.0,2021-09-21T05:45:06,1,0.0,0.0,2265
2265,0.0,2021-09-21T05:49:07,0.0,True,0.0,1,0.0,2021-09-21T05:50:07,1,0.0,0.0,2266
2266,0.0,2021-09-21T05:54:07,0.0,True,0.0,1,0.0,2021-09-21T05:55:07,1,0.0,0.0,2267
2267,0.0,2021-09-21T06:04:08,0.0,True,0.0,1,0.0,2021-09-21T06:05:08,1,0.0,0.0,2268
2268,0.0,2021-09-21T06:09:09,0.0,True,0.0,1,0.0,2021-09-21T06:10:09,1,0.0,0.0,2269
2269,0.0,2021-09-21T06:14:00,0.0,True,0.0,1,0.0,2021-09-21T06:15:00,1,0.0,0.0,2270
2270,0.0,2021-09-21T06:19:01,0.0,True,0.0,1,0.0,2021-09-21T06:20:01,1,0.0,0.0,2271
2271,0.0,2021-09-21T06:24:01,0.0,True,0.0,1,0.0,2021-09-21T06:25:01,1,0.0,0.0,2272
2272,0.0,2021-09-21T06:29:02,0.0,True,0.0,1,0.0,2021-09-21T06:30:02,1,0.0,0.0,2273
2273,0.0,2021-09-21T06:34:03,0.0,True,0.0,1,0.0,2021-09-21T06:35:03,1,0.0,0.0,2274
2274,0.0,2021-09-21T06:39:03,0.0,True,0.0,1,0.0,2021-09-21T06:40:03,1,0.0,0.0,2275
2275,0.0,2021-09-21T06:44:04,0.0,True,0.0,1,0.0,2021-09-21T06:45:04,1,0.0,0.0,2276
2276,0.0,2021-09-21T06:49:05,0.0,True,0.0,1,0.0,2021-09-21T06:50:05,1,0.0,0.0,2277
2277,0.0,2021-09-21T06:54:05,0.0,True,0.0,1,0.0,2021-09-21T06:55:05,1,0.0,0.0,2278
2278,0.0,2021-09-21T07:04:06,0.0,True,0.0,1,0.0,2021-09-21T07:05:06,1,0.0,0.0,2279
2279,0.0,2021-09-21T07:09:07,0.021,True,0.0,1,0.00175,2021-09-21T07:10:07,1,0.0,0.0,2280
2280,0.0,2021-09-21T07:19:08,0.063,True,0.0,1,0.00525,2021-09-21T07:20:08,1,0.0,0.0,2281
2281,0.0,2021-09-21T07:24:09,0.091,True,0.0,1,0.00758333,2021-09-21T07:25:09,1,0.0,0.0,2282
2282,0.0,2021-09-21T07:29:00,0.116,True,0.0,1,0.00966667,2021-09-21T07:30:00,1,0.0,0.0,2283
2283,0.0,2021-09-21T07:34:01,0.15,True,0.0,1,0.0125,2021-09-21T07:35:01,1,0.0,0.0,2284
2284,0.0,2021-09-21T07:39:01,0.19,True,0.0,1,0.0158333,2021-09-21T07:40:01,1,0.0,0.0,2285
2285,0.0,2021-09-21T07:44:02,0.228,True,0.0,1,0.019,2021-09-21T07:45:02,1,0.0,0.0,2286
2286,0.0,2021-09-21T07:49:03,0.259,True,0.0,1,0.0215833,2021-09-21T07:50:03,1,0.0,0.0,2287
2287,0.0,2021-09-21T07:54:03,0.294,True,0.0,1,0.0245,2021-09-21T07:55:03,1,0.0,0.0,2288
2288,0.0,2021-09-21T08:04:04,0.359,True,0.0,1,0.0299167,2021-09-21T08:05:04,1,0.0,0.0,2289
2289,0.0,2021-09-21T08:09:05,0.391,True,0.0,1,0.0325833,2021-09-21T08:10:05,1,0.0,0.0,2290
2290,0.0,2021-09-21T08:14:06,0.428,True,0.0,1,0.0356667,2021-09-21T08:15:06,1,0.0,0.0,2291
2291,0.0,2021-09-21T08:19:06,0.544,True,0.0,1,0.0453333,2021-09-21T08:20:06,1,0.0,0.0,2292
2292,0.0,2021-09-21T08:24:07,0.665,True,0.0,1,0.0554167,2021-09-21T08:25:07,1,0.0,0.0,2293
2293,0.0,2021-09-21T08:29:08,0.729,True,0.0,1,0.06075,2021-09-21T08:30:08,1,0.0,0.0,2294
2294,0.0,2021-09-21T08:34:08,0.779,True,0.0,1,0.0649167,2021-09-21T08:35:08,1,0.0,0.0,2295
2295,0.0,2021-09-21T08:39:09,0.849,True,0.0,1,0.07075,2021-09-21T08:40:09,1,0.0,0.0,2296
2296,0.0,2021-09-21T08:44:00,0.891,True,0.0,1,0.07425,2021-09-21T08:45:00,1,0.0,0.0,2297
2297,0.0,2021-09-21T08:49:01,0.938,True,0.0,1,0.0781667,2021-09-21T08:50:01,1,0.0,0.0,2298
2298,0.0,2021-09-21T08:54:01,0.983,True,0.0,1,0.0819167,2021-09-21T08:55:01,1,0.0,0.0,2299
2299,0.0,2021-09-21T09:04:02,1.163,True,0.0,1,0.0969167,2021-09-21T09:05:02,1,0.0,0.0,2300
2300,0.0,2021-09-21T09:09:03,1.234,True,0.0,1,0.102833,2021-09-21T09:10:03,1,0.0,0.0,2301
2301,0.0,2021-09-21T09:14:04,1.294,True,0.0,1,0.107833,2021-09-21T09:15:04,1,0.0,0.0,2302
2302,0.0,2021-09-21T09:19:04,1.365,True,0.0,1,0.11375,2021-09-21T09:20:04,1,0.0,0.0,2303
2303,0.0,2021-09-21T09:24:05,1.415,True,0.0,1,0.117917,2021-09-21T09:25:05,1,0.0,0.0,2304
2304,0.0,2021-09-21T09:29:06,1.455,True,0.0,1,0.12125,2021-09-21T09:30:06,1,0.0,0.0,2305
2305,0.0,2021-09-21T09:34:06,1.517,True,0.0,1,0.126417,2021-09-21T09:35:06,1,0.0,0.0,2306
2306,0.0,2021-09-21T09:39:07,1.593,True,0.0,1,0.13275,2021-09-21T09:40:07,1,0.0,0.0,2307
2307,0.0,2021-09-21T09:44:08,1.635,True,0.0,1,0.13625,2021-09-21T09:45:08,1,0.0,0.0,2308
2308,0.0,2021-09-21T09:49:08,1.787,True,0.0,1,0.148917,2021-09-21T09:50:08,1,0.0,0.0,2309
2309,0.0,2021-09-21T09:54:09,1.899,True,0.0,1,0.15825,2021-09-21T09:55:09,1,0.0,0.0,2310
2310,0.0,2021-09-21T10:04:00,2.014,True,0.0,1,0.167833,2021-09-21T10:05:00,1,0.0,0.0,2311
2311,0.0,2021-09-21T10:09:01,2.059,True,0.0,1,0.171583,2021-09-21T10:10:01,1,0.0,0.0,2312
2312,0.0,2021-09-21T10:14:01,2.169,True,0.0,1,0.18075,2021-09-21T10:15:01,1,0.0,0.0,2313
2313,0.0,2021-09-21T10:19:02,2.176,True,0.0,1,0.181333,2021-09-21T10:20:02,1,0.0,0.0,2314
2314,0.0,2021-09-21T10:24:03,2.286,True,0.0,1,0.1905,2021-09-21T10:25:03,1,0.0,0.0,2315
2315,0.0,2021-09-21T10:29:04,2.318,True,0.0,1,0.193167,2021-09-21T10:30:04,1,0.0,0.0,2316
2316,0.0,2021-09-21T10:34:04,2.357,True,0.0,1,0.196417,2021-09-21T10:35:04,1,0.0,0.0,2317
2317,0.0,2021-09-21T10:39:05,2.459,True,0.0,1,0.204917,2021-09-21T10:40:05,1,0.0,0.0,2318
2318,0.0,2021-09-21T10:44:06,2.644,True,0.0,1,0.220333,2021-09-21T10:45:06,1,0.0,0.0,2319
2319,0.0,2021-09-21T10:49:06,2.845,True,0.0,1,0.237083,2021-09-21T10:50:06,1,0.0,0.0,2320
2320,0.0,2021-09-21T10:54:07,2.915,True,0.0,1,0.242917,2021-09-21T10:55:07,1,0.0,0.0,2321
2321,0.0,2021-09-21T11:04:08,3.036,True,0.0,1,0.253,2021-09-21T11:05:08,1,0.0,0.0,2322
2322,0.0,2021-09-21T11:09:09,3.053,True,0.0,1,0.254417,2021-09-21T11:10:09,1,0.0,0.0,2323
2323,0.0,2021-09-21T11:14:10,3.067,True,0.0,1,0.255583,2021-09-21T11:15:10,1,0.0,0.0,2324
2324,0.0,2021-09-21T11:19:01,3.095,True,0.0,1,0.257917,2021-09-21T11:20:01,1,0.0,0.0,2325
2325,0.0,2021-09-21T11:24:01,3.138,True,0.0,1,0.2615,2021-09-21T11:25:01,1,0.0,0.0,2326
2326,0.0,2021-09-21T11:29:02,3.203,True,0.0,1,0.266917,2021-09-21T11:30:02,1,0.0,0.0,2327
2327,0.0,2021-09-21T11:34:03,3.231,True,0.0,1,0.26925,2021-09-21T11:35:03,1,0.0,0.0,2328
2328,0.0,2021-09-21T11:39:03,3.312,True,0.0,1,0.276,2021-09-21T11:40:03,1,0.0,0.0,2329
2329,0.0,2021-09-21T11:44:04,3.415,True,0.0,1,0.284583,2021-09-21T11:45:04,1,0.0,0.0,2330
2330,0.0,2021-09-21T11:49:05,3.462,True,0.0,1,0.2885,2021-09-21T11:50:05,1,0.0,0.0,2331
2331,0.0,2021-09-21T11:54:05,3.511,True,0.0,1,0.292583,2021-09-21T11:55:05,1,0.0,0.0,2332
2332,0.0,2021-09-21T12:04:06,3.568,True,0.0,1,0.297333,2021-09-21T12:05:06,1,0.0,0.0,2333
2333,0.0,2021-09-21T12:09:07,3.504,True,0.0,1,0.292,2021-09-21T12:10:07,1,0.0,0.0,2334
2334,0.0,2021-09-21T12:14:08,3.473,True,0.0,1,0.289417,2021-09-21T12:15:08,1,0.0,0.0,2335
2335,0.0,2021-09-21T12:19:08,3.545,True,0.0,1,0.295417,2021-09-21T12:20:08,1,0.0,0.0,2336
2336,0.0,2021-09-21T12:24:09,3.611,True,0.0,1,0.300917,2021-09-21T12:25:09,1,0.0,0.0,2337
2337,0.0,2021-09-21T12:29:00,3.658,True,0.0,1,0.304833,2021-09-21T12:30:00,1,0.0,0.0,2338
2338,0.0,2021-09-21T12:34:01,3.715,True,0.0,1,0.309583,2021-09-21T12:35:01,1,0.0,0.0,2339
2339,0.0,2021-09-21T12:39:01,3.7,True,0.0,1,0.308333,2021-09-21T12:40:01,1,0.0,0.0,2340
2340,0.0,2021-09-21T12:44:02,3.685,True,0.0,1,0.307083,2021-09-21T12:45:02,1,0.0,0.0,2341
2341,0.0,2021-09-21T12:49:03,3.739,True,0.0,1,0.311583,2021-09-21T12:50:03,1,0.0,0.0,2342
2342,0.0,2021-09-21T12:54:03,3.833,True,0.0,1,0.319417,2021-09-21T12:55:03,1,0.0,0.0,2343
2343,0.0,2021-09-21T13:04:04,3.901,True,0.0,1,0.325083,2021-09-21T13:05:04,1,0.0,0.0,2344
2344,0.0,2021-09-21T13:09:05,3.857,True,0.0,1,0.321417,2021-09-21T13:10:05,1,0.0,0.0,2345
2345,0.0,2021-09-21T13:14:06,3.861,True,0.0,1,0.32175,2021-09-21T13:15:06,1,0.0,0.0,2346
2346,0.0,2021-09-21T13:19:06,3.852,True,0.0,1,0.321,2021-09-21T13:20:06,1,0.0,0.0,2347
2347,0.0,2021-09-21T13:24:07,3.866,True,0.0,1,0.322167,2021-09-21T13:25:07,1,0.0,0.0,2348
2348,0.0,2021-09-21T13:29:08,3.846,True,0.0,1,0.3205,2021-09-21T13:30:08,1,0.0,0.0,2349
2349,0.0,2021-09-21T13:34:09,3.843,True,0.0,1,0.32025,2021-09-21T13:35:09,1,0.0,0.0,2350
2350,0.0,2021-09-21T13:39:09,3.818,True,0.0,1,0.318167,2021-09-21T13:40:09,1,0.0,0.0,2351
2351,0.0,2021-09-21T13:44:00,3.807,True,0.0,1,0.31725,2021-09-21T13:45:00,1,0.0,0.0,2352
2352,0.0,2021-09-21T13:49:01,3.775,True,0.0,1,0.314583,2021-09-21T13:50:01,1,0.0,0.0,2353
2353,0.0,2021-09-21T13:54:01,3.754,True,0.0,1,0.312833,2021-09-21T13:55:01,1,0.0,0.0,2354
2354,0.0,2021-09-21T14:04:02,3.691,True,0.0,1,0.307583,2021-09-21T14:05:02,1,0.0,0.0,2355
2355,0.0,2021-09-21T14:09:03,3.651,True,0.0,1,0.30425,2021-09-21T14:10:03,1,0.0,0.0,2356
2356,0.0,2021-09-21T14:14:04,3.623,True,0.0,1,0.301917,2021-09-21T14:15:04,1,0.0,0.0,2357
2357,0.0,2021-09-21T14:19:04,3.591,True,0.0,1,0.29925,2021-09-21T14:20:04,1,0.0,0.0,2358
2358,0.0,2021-09-21T14:24:05,3.562,True,0.0,1,0.296833,2021-09-21T14:25:05,1,0.0,0.0,2359
2359,0.0,2021-09-21T14:29:06,3.529,True,0.0,1,0.294083,2021-09-21T14:30:06,1,0.0,0.0,2360
2360,0.0,2021-09-21T14:34:07,3.487,True,0.0,1,0.290583,2021-09-21T14:35:07,1,0.0,0.0,2361
2361,0.0,2021-09-21T14:39:07,3.441,True,0.0,1,0.28675,2021-09-21T14:40:07,1,0.0,0.0,2362
2362,0.0,2021-09-21T14:44:08,3.394,True,0.0,1,0.282833,2021-09-21T14:45:08,1,0.0,0.0,2363
2363,0.0,2021-09-21T14:49:09,3.349,True,0.0,1,0.279083,2021-09-21T14:50:09,1,0.0,0.0,2364
2364,0.0,2021-09-21T14:54:09,3.304,True,0.0,1,0.275333,2021-09-21T14:55:09,1,0.0,0.0,2365
